interval_start_local,region,total_outage_mw,solar_price,wind_price,natural_gas_price,coal_price,nuclear_price,oil_price,hydro_price
2022-12-08,Western,3227.91,44.35,20.81,65.65,60.88,6.39,120.33,8.28
2022-12-09,Western,5088.09,50.48,14.16,74.03,51.24,7.32,106.02,3.21
2022-12-10,Western,2597.29,38.43,5.73,65.16,55.18,10.47,124.43,10.75
2022-12-11,Western,3204.37,39.17,19.04,60.37,59.17,8.05,114.47,8.41
2022-12-12,Western,3491.35,44.54,33.27,85.71,53.56,8.79,113.46,10.41
2022-12-13,Western,3122.3,43.06,32.98,65.94,63.77,7.73,128.23,10.51
2022-12-14,Western,3263.03,34.79,28.28,96.66,58.41,6.93,95.56,7.66
2022-12-15,Western,2773.77,43.24,33.84,69.69,58.03,8.89,89.24,7.57
2022-12-16,Western,2581.75,39.34,18.86,76.58,64.11,7.66,86.59,10.43
2022-12-17,Western,2789.36,40.74,31.32,67.35,58.38,7.88,101.25,12.54
2022-12-18,Western,2900.96,42.09,23.29,91.32,57.98,9.09,120.51,8.31
2022-12-19,Western,2884.05,31.1,21.6,61.34,51.81,7.47,97.02,13.31
2022-12-20,Western,2772.86,44.16,29.77,76.73,45.7,7.04,107.52,9.08
2022-12-21,Western,3920.75,41.06,20.16,68.73,49.0,8.77,131.87,6.71
2022-12-22,Western,2651.91,31.16,24.61,77.33,54.65,5.98,97.85,10.74
2022-12-23,Western,3074.43,45.29,39.98,73.12,49.29,8.94,115.8,9.14
2022-12-24,Western,4632.97,42.79,33.39,63.38,58.88,8.79,103.73,10.64
2022-12-25,Western,3013.37,38.26,31.73,59.31,58.66,6.9,121.0,8.81
2022-12-26,Western,2757.41,37.25,17.12,73.06,56.22,9.6,103.73,11.53
2022-12-27,Western,2522.79,39.53,16.49,91.07,58.94,7.76,102.62,13.84
2022-12-28,Western,2625.19,44.21,35.62,73.32,60.53,8.73,85.13,6.58
2022-12-29,Western,2513.16,31.92,40.44,64.74,56.86,8.9,104.81,15.56
2022-12-30,Western,3404.21,40.19,36.49,58.33,52.97,7.88,102.94,13.74
2022-12-31,Western,3322.47,35.6,23.92,59.42,54.88,7.53,129.81,7.3
2023-01-01,Western,3111.44,36.42,25.45,74.25,62.54,7.1,118.67,12.53
2023-01-02,Western,3402.96,38.56,16.9,74.34,49.74,8.39,103.56,7.81
2023-01-03,Western,2911.35,40.12,25.05,62.53,58.18,6.86,109.69,9.75
2023-01-04,Western,3309.44,33.94,22.93,65.43,55.53,7.72,114.96,12.33
2023-01-05,Western,2979.61,34.64,27.13,69.6,58.85,9.36,118.41,12.72
2023-01-06,Western,2966.32,47.62,41.17,54.56,49.44,9.25,103.15,13.0
2023-01-07,Western,3181.76,31.4,18.99,55.78,50.82,8.27,106.92,11.37
2023-01-08,Western,2510.28,41.01,34.24,53.34,55.11,7.27,102.71,8.89
2023-01-09,Western,3183.07,48.31,20.38,45.95,58.69,7.26,105.94,9.11
2023-01-10,Western,3014.66,37.61,18.97,70.56,46.27,6.55,80.85,12.35
2023-01-11,Western,2727.18,42.2,24.68,70.24,46.74,8.03,113.54,6.22
2023-01-12,Western,4194.57,39.79,15.85,71.28,63.02,7.31,95.25,7.51
2023-01-13,Western,3593.4,44.05,19.95,87.3,50.07,9.27,118.01,11.38
2023-01-14,Western,2941.5,42.97,27.06,68.06,44.71,7.07,121.9,10.52
2023-01-15,Western,3620.92,35.92,21.75,79.87,61.24,10.1,107.98,10.2
2023-01-16,Western,2849.31,42.04,30.01,70.05,52.06,7.54,136.76,12.38
2023-01-17,Western,3359.02,38.47,27.2,62.18,47.79,8.89,87.3,17.92
2023-01-18,Western,3232.16,39.9,35.46,71.48,53.57,7.36,127.54,12.05
2023-01-19,Western,3150.34,51.34,29.13,77.09,54.83,8.23,125.12,9.81
2023-01-20,Western,2597.82,41.63,17.65,82.7,61.21,7.85,115.52,7.75
2023-01-21,Western,2863.4,42.44,25.83,65.39,54.88,6.64,94.68,12.95
2023-01-22,Western,3720.89,38.0,20.34,61.52,50.97,8.61,92.01,5.33
2023-01-23,Western,2533.9,48.23,39.74,61.97,58.11,6.9,125.79,9.95
2023-01-24,Western,3219.51,33.78,34.34,66.91,51.95,7.62,119.03,12.47
2023-01-25,Western,3023.13,43.35,33.71,74.0,55.02,7.44,112.51,8.34
2023-01-26,Western,3972.65,38.94,18.3,62.6,49.37,8.18,113.95,12.4
2023-01-27,Western,3551.42,40.82,16.11,53.21,54.27,9.25,125.45,13.57
2023-01-28,Western,2776.26,30.43,15.29,62.44,50.32,6.9,116.14,10.88
2023-01-29,Western,3450.13,46.83,41.66,66.51,46.41,8.3,108.29,6.62
2023-01-30,Western,2687.26,44.54,36.05,60.09,57.91,9.49,98.12,11.4
2023-01-31,Western,3747.9,36.47,22.42,80.08,56.79,7.09,105.15,10.17
2023-02-01,Western,3496.32,40.68,28.11,50.57,62.46,7.92,96.67,6.24
2023-02-02,Western,2654.43,41.79,8.77,80.98,52.77,7.51,111.83,13.38
2023-02-03,Western,2798.43,33.06,12.75,74.4,60.86,10.14,118.39,12.03
2023-02-04,Western,2930.75,39.89,25.84,51.19,52.05,6.85,120.6,4.43
2023-02-05,Western,2673.52,44.11,22.96,65.2,57.45,7.7,92.41,14.67
2023-02-06,Western,3293.81,44.34,42.71,82.87,58.64,8.36,83.17,11.84
2023-02-07,Western,3162.98,34.86,22.72,75.48,53.19,6.32,117.11,11.11
2023-02-08,Western,2523.05,38.81,27.26,70.35,54.72,6.49,114.06,8.9
2023-02-09,Western,2663.61,37.3,34.12,59.9,54.53,8.4,109.81,6.97
2023-02-10,Western,3281.37,45.42,24.02,77.94,53.56,8.02,63.67,11.28
2023-02-11,Western,4829.89,33.6,21.59,74.9,56.88,7.29,72.93,12.58
2023-02-12,Western,3066.4,48.81,40.3,72.55,63.54,9.29,104.89,4.47
2023-02-13,Western,3364.92,32.78,16.44,78.77,53.76,7.43,99.04,13.64
2023-02-14,Western,2537.68,40.44,26.09,73.52,48.07,9.15,102.97,12.61
2023-02-15,Western,3407.99,41.39,24.73,49.91,57.73,7.81,105.67,4.81
2023-02-16,Western,2531.91,37.96,24.27,74.81,57.2,6.88,133.52,12.0
2023-02-17,Western,3892.17,41.1,19.94,67.74,64.26,7.61,109.17,13.03
2023-02-18,Western,2578.3,33.06,23.69,70.61,48.03,6.28,104.39,9.43
2023-02-19,Western,2828.6,41.84,22.5,66.54,54.47,8.17,91.97,4.53
2023-02-20,Western,2558.49,36.49,40.7,72.17,57.23,8.91,90.24,11.02
2023-02-21,Western,2661.24,48.69,28.64,62.28,64.64,8.0,97.79,12.13
2023-02-22,Western,3353.79,38.34,27.11,61.14,54.65,8.01,119.41,9.08
2023-02-23,Western,2530.77,38.94,15.82,72.57,51.04,6.43,124.16,6.37
2023-02-24,Western,2604.47,36.18,13.21,69.68,50.09,8.43,105.04,15.4
2023-02-25,Western,2972.81,40.77,29.06,64.01,66.45,7.37,110.75,12.51
2023-02-26,Western,2504.71,36.67,11.41,53.54,59.01,7.37,113.51,8.13
2023-02-27,Western,2553.86,35.89,29.78,75.49,64.99,6.67,130.08,10.1
2023-02-28,Western,2574.63,23.48,17.6,61.66,57.9,6.64,116.78,16.43
2023-03-01,Western,2747.75,32.73,11.58,51.02,46.74,8.86,103.97,7.31
2023-03-02,Western,1541.62,32.84,23.83,41.0,52.64,7.4,92.19,5.22
2023-03-03,Western,1966.9,30.57,26.32,54.36,59.92,9.01,120.03,6.19
2023-03-04,Western,2476.36,21.03,19.62,39.8,39.73,9.06,88.08,4.59
2023-03-05,Western,1729.66,30.96,14.18,52.42,49.62,7.66,77.33,1.75
2023-03-06,Western,1743.75,31.31,4.09,48.06,54.89,7.31,69.75,5.37
2023-03-07,Western,1527.3,25.96,21.2,35.31,53.42,9.5,92.78,2.82
2023-03-08,Western,2034.66,28.35,26.65,41.36,45.87,8.73,91.89,7.61
2023-03-09,Western,1923.15,26.4,31.05,58.65,55.31,7.42,73.05,-0.12
2023-03-10,Western,1640.94,26.58,11.54,33.38,50.18,7.58,96.83,6.38
2023-03-11,Western,1763.61,25.34,13.52,59.56,42.34,6.37,86.38,7.71
2023-03-12,Western,2336.56,28.88,21.16,46.6,46.19,6.34,121.39,9.99
2023-03-13,Western,1889.23,28.79,23.84,26.76,50.04,7.05,85.06,6.73
2023-03-14,Western,1614.85,23.24,20.56,57.42,43.35,8.88,96.38,1.3
2023-03-15,Western,1774.58,33.14,30.18,45.21,47.24,9.35,60.46,6.45
2023-03-16,Western,2015.36,29.23,18.92,48.53,32.37,7.12,75.3,7.55
2023-03-17,Western,2606.65,27.8,23.64,54.37,45.06,7.41,96.06,6.2
2023-03-18,Western,1605.68,27.06,25.98,41.7,50.92,8.17,97.71,2.76
2023-03-19,Western,1834.25,39.2,35.54,55.64,52.03,8.24,110.14,5.7
2023-03-20,Western,1872.64,33.07,28.38,66.21,41.46,9.84,94.03,6.55
2023-03-21,Western,2206.78,35.53,25.83,31.88,51.85,6.3,101.25,6.49
2023-03-22,Western,2111.0,31.16,22.11,32.32,41.81,8.54,71.62,2.83
2023-03-23,Western,3641.78,22.83,14.73,33.49,53.52,7.51,104.58,2.87
2023-03-24,Western,1809.66,28.99,20.59,68.73,41.8,9.56,72.54,4.64
2023-03-25,Western,2344.64,32.38,23.49,42.09,46.89,8.34,104.7,6.93
2023-03-26,Western,1947.04,29.7,33.95,28.27,52.74,7.39,89.7,10.13
2023-03-27,Western,1897.18,26.04,23.04,53.24,40.62,8.65,89.83,3.2
2023-03-28,Western,1520.9,28.53,24.52,50.06,57.29,7.81,110.77,2.86
2023-03-29,Western,2016.22,41.37,22.55,38.86,44.86,5.9,103.33,12.55
2023-03-30,Western,2049.72,28.44,33.45,40.96,50.9,9.4,112.79,7.66
2023-03-31,Western,1616.57,38.65,27.79,36.39,56.05,9.33,75.48,2.23
2023-04-01,Western,1760.75,27.06,35.65,39.51,48.74,9.32,81.57,4.75
2023-04-02,Western,1609.97,28.26,29.64,39.06,48.96,7.75,93.01,6.77
2023-04-03,Western,1876.95,28.91,19.64,28.45,52.71,8.39,97.58,3.09
2023-04-04,Western,2263.82,28.64,32.08,52.52,45.53,6.81,79.08,4.75
2023-04-05,Western,2238.26,21.34,31.85,40.26,56.53,9.11,100.38,2.77
2023-04-06,Western,1837.45,37.78,27.03,51.15,59.13,5.59,80.4,0.01
2023-04-07,Western,1648.12,21.68,17.05,39.56,47.7,5.55,96.15,5.25
2023-04-08,Western,1983.12,36.37,15.55,40.8,44.67,9.18,79.17,6.16
2023-04-09,Western,1782.19,26.94,11.86,49.04,49.18,7.89,101.28,7.73
2023-04-10,Western,1962.12,26.52,15.66,53.76,46.22,9.45,110.65,9.6
2023-04-11,Western,1720.59,29.86,5.65,44.52,52.62,8.18,83.63,3.1
2023-04-12,Western,1557.99,33.21,22.93,39.32,52.93,5.38,89.2,-1.04
2023-04-13,Western,1558.5,29.37,25.89,39.98,51.93,5.9,71.92,4.56
2023-04-14,Western,2289.81,32.54,26.05,39.72,50.62,8.13,70.15,1.92
2023-04-15,Western,1544.98,26.33,24.0,35.19,54.89,8.37,80.52,6.16
2023-04-16,Western,2813.61,31.64,28.21,26.26,52.13,6.86,94.86,6.32
2023-04-17,Western,1937.56,30.33,33.85,46.42,47.23,6.11,86.24,5.42
2023-04-18,Western,2063.41,26.68,35.03,56.42,40.57,9.43,96.9,2.38
2023-04-19,Western,1727.94,25.38,20.56,40.72,47.97,6.36,99.39,4.39
2023-04-20,Western,2127.74,32.92,31.93,35.31,46.9,8.6,77.74,8.13
2023-04-21,Western,1549.53,39.58,29.44,39.24,43.16,7.6,85.42,5.95
2023-04-22,Western,1744.33,29.16,32.81,50.57,59.59,6.95,86.1,1.8
2023-04-23,Western,2205.01,27.12,17.35,44.18,39.51,10.08,103.53,10.75
2023-04-24,Western,1821.08,42.3,31.85,33.12,48.49,8.8,103.59,-0.78
2023-04-25,Western,2339.32,24.18,20.18,45.91,44.94,10.22,101.93,5.84
2023-04-26,Western,1693.04,38.08,26.36,62.68,57.92,7.79,103.19,3.48
2023-04-27,Western,1807.79,22.53,37.87,59.64,51.12,6.64,64.35,6.35
2023-04-28,Western,1586.69,36.05,13.17,33.05,46.41,9.57,109.1,13.53
2023-04-29,Western,1666.2,31.78,12.69,38.32,52.82,9.14,51.49,2.92
2023-04-30,Western,1579.5,24.37,35.79,50.13,43.24,8.27,87.76,4.97
2023-05-01,Western,3060.44,28.55,28.91,36.2,58.39,6.62,91.24,-0.06
2023-05-02,Western,1983.28,26.8,10.44,55.14,46.52,7.16,85.35,4.41
2023-05-03,Western,1613.41,33.15,13.1,70.23,57.88,8.48,80.41,3.98
2023-05-04,Western,1738.37,34.07,20.09,40.48,45.86,8.63,87.95,9.48
2023-05-05,Western,1780.71,25.95,25.64,51.38,52.05,7.25,112.12,9.25
2023-05-06,Western,1606.76,22.82,29.92,36.26,48.7,7.09,117.91,5.89
2023-05-07,Western,1539.51,30.92,26.84,46.65,52.06,7.7,80.87,3.79
2023-05-08,Western,3543.3,31.84,23.56,47.21,44.37,10.19,99.41,4.94
2023-05-09,Western,2859.08,33.98,2.93,41.32,50.44,8.74,75.37,10.68
2023-05-10,Western,2583.12,28.1,24.97,52.28,44.31,7.58,73.36,8.69
2023-05-11,Western,1748.38,35.98,34.9,56.0,49.09,9.51,105.3,-3.18
2023-05-12,Western,2664.17,29.84,21.65,62.2,47.77,9.07,84.73,7.96
2023-05-13,Western,1558.78,33.0,30.92,48.99,53.79,7.69,85.29,4.22
2023-05-14,Western,1959.67,37.47,23.81,37.76,46.13,7.47,89.69,1.69
2023-05-15,Western,1759.22,28.32,16.98,38.24,49.94,8.42,71.01,4.54
2023-05-16,Western,2119.93,31.29,11.11,38.85,48.88,5.41,109.29,6.77
2023-05-17,Western,1633.12,26.77,18.44,42.3,53.49,8.47,60.1,3.43
2023-05-18,Western,2904.46,30.5,20.77,53.49,43.59,9.2,99.78,4.84
2023-05-19,Western,1514.85,38.65,23.18,49.4,53.97,8.65,87.11,3.99
2023-05-20,Western,2042.19,31.61,33.72,50.0,40.58,7.77,89.5,4.46
2023-05-21,Western,2369.93,24.94,22.11,15.21,47.5,5.82,80.18,7.57
2023-05-22,Western,1635.47,25.29,28.75,48.81,60.82,7.19,103.45,12.49
2023-05-23,Western,1531.19,32.48,28.27,58.29,47.48,10.07,67.03,2.13
2023-05-24,Western,1705.6,36.33,31.25,53.54,48.73,6.57,101.44,8.62
2023-05-25,Western,1896.82,36.72,41.19,59.33,48.03,8.97,84.86,4.87
2023-05-26,Western,2402.59,27.5,23.69,27.88,58.78,7.9,75.7,-3.56
2023-05-27,Western,1524.84,39.29,20.83,49.54,53.5,9.21,94.23,10.26
2023-05-28,Western,1988.06,25.4,14.01,38.03,54.65,8.62,93.69,6.42
2023-05-29,Western,3481.14,22.63,31.18,54.19,48.42,8.46,115.24,6.01
2023-05-30,Western,1829.39,33.06,26.95,52.5,41.08,7.45,83.31,1.72
2023-05-31,Western,2369.55,22.77,14.01,62.82,51.17,8.95,101.46,7.78
2023-06-01,Western,2601.83,31.16,37.05,43.72,50.49,7.44,82.53,8.68
2023-06-02,Western,2622.04,35.77,15.17,66.54,52.15,9.15,92.32,14.59
2023-06-03,Western,2683.8,39.45,18.71,64.04,42.31,6.35,108.78,10.41
2023-06-04,Western,2539.8,31.12,24.42,76.52,47.51,7.32,68.49,13.19
2023-06-05,Western,3188.86,21.48,19.02,73.61,41.74,7.72,88.79,12.29
2023-06-06,Western,2695.12,35.44,34.12,56.61,49.79,7.57,105.39,12.62
2023-06-07,Western,2500.11,34.54,17.39,76.91,51.11,8.72,82.17,6.63
2023-06-08,Western,2856.87,31.0,36.57,50.68,40.87,9.12,105.16,10.56
2023-06-09,Western,2772.93,31.94,21.03,49.04,48.81,8.75,92.83,9.38
2023-06-10,Western,2949.3,36.59,21.6,66.39,53.14,7.35,100.11,12.27
2023-06-11,Western,3153.07,33.71,32.04,48.4,56.0,8.93,93.22,11.51
2023-06-12,Western,2637.58,35.24,23.86,61.92,50.98,7.45,68.73,12.9
2023-06-13,Western,3164.68,26.44,34.12,67.76,51.1,9.71,84.93,7.36
2023-06-14,Western,2793.34,18.7,21.99,59.76,44.96,7.59,89.12,4.51
2023-06-15,Western,2902.09,25.04,28.83,41.35,55.55,9.64,63.07,7.03
2023-06-16,Western,2642.78,25.39,14.18,70.01,50.63,7.12,101.23,10.64
2023-06-17,Western,2517.53,31.76,25.41,58.35,51.27,8.14,92.75,7.85
2023-06-18,Western,3653.09,39.43,24.81,75.08,55.64,7.44,105.97,5.62
2023-06-19,Western,3344.34,34.04,29.65,52.45,48.39,8.53,82.87,8.72
2023-06-20,Western,2599.72,25.04,18.53,65.21,45.02,7.07,82.39,12.53
2023-06-21,Western,2595.96,30.41,23.14,47.6,54.56,9.32,100.92,10.96
2023-06-22,Western,2623.52,23.56,26.99,35.78,50.2,7.82,101.52,7.84
2023-06-23,Western,2766.95,34.65,12.5,55.28,41.85,8.16,72.31,9.11
2023-06-24,Western,3096.92,30.77,14.88,69.26,52.91,9.11,92.46,14.23
2023-06-25,Western,2587.01,28.83,23.28,50.48,45.47,7.44,72.19,9.33
2023-06-26,Western,2672.15,32.72,31.14,49.5,51.81,7.56,79.54,8.1
2023-06-27,Western,2631.91,33.53,19.9,75.28,48.6,8.81,92.85,11.32
2023-06-28,Western,2535.47,33.28,21.46,67.86,49.41,8.79,87.72,5.23
2023-06-29,Western,2608.76,29.93,25.41,69.44,47.3,7.83,68.04,12.93
2023-06-30,Western,2565.53,34.14,22.33,70.2,57.39,9.47,95.71,10.07
2023-07-01,Western,3580.7,33.58,24.64,68.33,52.93,8.12,103.97,10.43
2023-07-02,Western,2680.99,24.9,39.52,76.49,40.61,8.72,76.89,10.0
2023-07-03,Western,2781.3,35.96,27.9,57.48,46.79,8.57,81.91,14.16
2023-07-04,Western,2600.31,28.97,12.87,51.2,52.45,9.51,96.45,9.74
2023-07-05,Western,2725.93,28.99,17.99,63.91,49.94,9.04,75.29,13.02
2023-07-06,Western,2801.91,26.65,13.19,61.72,44.6,8.11,62.2,7.67
2023-07-07,Western,3933.15,27.52,14.97,56.85,41.25,7.6,105.71,8.88
2023-07-08,Western,3043.39,28.54,43.31,54.06,51.84,7.57,116.17,8.08
2023-07-09,Western,2773.12,35.06,24.1,53.54,51.88,7.29,129.45,9.32
2023-07-10,Western,2650.12,27.39,22.4,41.83,50.16,6.84,74.44,5.97
2023-07-11,Western,2501.05,44.97,28.94,51.0,52.68,9.11,76.55,10.86
2023-07-12,Western,2767.58,26.44,30.18,50.48,46.92,6.22,96.64,2.91
2023-07-13,Western,2938.14,24.94,19.36,77.42,49.17,8.42,109.46,9.28
2023-07-14,Western,2668.73,34.45,21.49,68.6,52.59,8.44,92.96,10.89
2023-07-15,Western,2591.14,26.77,26.39,56.14,59.08,7.7,96.0,8.78
2023-07-16,Western,2865.37,18.58,29.77,61.63,42.16,7.51,79.53,13.24
2023-07-17,Western,3217.36,41.79,12.88,51.82,45.32,7.61,115.73,7.72
2023-07-18,Western,2562.72,26.41,16.07,63.42,45.15,6.98,73.98,11.64
2023-07-19,Western,2531.87,32.28,29.95,50.9,43.84,9.5,87.72,6.81
2023-07-20,Western,3684.46,24.88,27.21,42.28,48.78,5.74,120.56,15.4
2023-07-21,Western,3966.91,30.86,24.23,51.15,39.2,6.28,60.01,10.64
2023-07-22,Western,2605.53,32.27,26.91,53.14,55.69,7.07,82.33,12.16
2023-07-23,Western,2509.93,17.4,32.85,57.26,45.61,8.12,101.68,10.61
2023-07-24,Western,3569.95,26.72,31.29,70.03,52.11,9.91,101.37,5.14
2023-07-25,Western,2836.32,20.5,20.88,62.26,58.5,6.61,101.03,11.37
2023-07-26,Western,3033.57,26.6,22.37,65.7,52.01,6.28,83.5,11.17
2023-07-27,Western,3277.58,36.75,21.25,65.56,45.27,9.53,65.52,7.81
2023-07-28,Western,3827.01,26.27,21.82,55.57,60.29,8.78,73.9,5.66
2023-07-29,Western,2976.9,32.13,22.37,57.61,56.27,9.44,103.64,10.34
2023-07-30,Western,2644.63,31.35,30.07,69.3,52.88,8.59,86.58,13.95
2023-07-31,Western,3615.71,25.18,29.51,71.31,55.78,7.09,103.9,8.34
2023-08-01,Western,2885.62,30.67,18.49,75.44,48.17,7.06,103.96,6.97
2023-08-02,Western,2900.28,25.95,28.79,53.98,51.24,7.57,83.24,13.3
2023-08-03,Western,2823.79,31.76,45.59,58.15,49.77,9.24,79.1,8.13
2023-08-04,Western,2767.59,28.06,12.43,49.66,51.48,8.86,112.87,10.07
2023-08-05,Western,3278.08,32.82,15.74,72.74,44.99,7.93,73.91,9.62
2023-08-06,Western,2546.78,24.54,25.21,76.83,62.64,6.92,79.28,10.7
2023-08-07,Western,2570.37,28.7,22.99,36.46,45.68,7.57,83.54,14.79
2023-08-08,Western,3184.8,31.49,16.65,41.88,49.78,9.0,91.11,7.44
2023-08-09,Western,2924.26,30.7,27.43,66.55,34.84,6.98,81.21,13.23
2023-08-10,Western,2802.17,27.6,23.11,69.32,49.35,7.33,73.61,8.95
2023-08-11,Western,2975.44,38.73,17.95,73.54,52.78,6.8,88.87,13.82
2023-08-12,Western,3084.25,21.95,17.76,61.74,47.16,8.12,83.46,11.41
2023-08-13,Western,3271.6,35.91,29.12,56.66,51.49,8.4,76.42,11.6
2023-08-14,Western,2908.12,30.85,25.41,75.05,50.74,9.6,103.01,5.78
2023-08-15,Western,3011.6,33.82,37.89,63.21,51.07,8.4,63.93,13.0
2023-08-16,Western,3583.0,30.38,10.13,63.98,55.81,8.47,88.87,9.28
2023-08-17,Western,3378.19,28.17,39.77,74.11,64.03,9.66,108.17,13.84
2023-08-18,Western,2842.2,38.8,19.77,62.73,46.06,7.01,97.17,12.33
2023-08-19,Western,3265.63,42.81,31.4,62.75,54.02,7.18,95.19,10.68
2023-08-20,Western,3277.49,35.09,18.6,63.72,54.68,8.99,95.52,11.66
2023-08-21,Western,2606.83,23.4,34.57,67.48,46.7,7.6,96.89,8.63
2023-08-22,Western,2737.7,33.92,37.15,78.75,54.12,8.66,90.54,4.29
2023-08-23,Western,2572.74,28.55,20.88,61.14,51.85,6.88,74.83,10.66
2023-08-24,Western,3019.71,28.91,16.79,62.85,43.0,7.38,88.17,7.76
2023-08-25,Western,2562.22,33.75,37.88,61.83,53.15,8.74,80.37,11.77
2023-08-26,Western,2655.45,31.78,23.94,59.8,49.95,10.27,57.62,10.71
2023-08-27,Western,2509.12,27.66,23.36,55.4,54.67,5.64,78.81,8.48
2023-08-28,Western,3382.16,30.92,31.6,63.92,43.0,8.27,39.11,5.95
2023-08-29,Western,3082.22,34.6,18.69,48.33,53.72,8.53,85.91,12.2
2023-08-30,Western,2828.77,30.18,24.05,51.61,44.47,8.37,119.02,6.88
2023-08-31,Western,4091.64,21.49,36.98,55.37,54.04,7.06,92.94,11.17
2023-09-01,Western,1758.24,29.33,22.78,38.13,51.43,7.77,88.44,15.23
2023-09-02,Western,1519.8,24.04,22.32,45.94,53.66,7.55,107.03,9.38
2023-09-03,Western,1695.03,33.64,29.32,24.43,50.92,7.29,110.79,16.3
2023-09-04,Western,2558.08,36.46,25.76,31.32,55.22,7.48,97.29,1.95
2023-09-05,Western,1685.98,29.66,27.51,55.81,53.86,7.39,67.72,14.81
2023-09-06,Western,2094.03,28.18,24.8,45.53,46.72,7.22,105.6,10.04
2023-09-07,Western,1519.62,31.31,22.69,39.85,52.08,8.28,81.97,7.13
2023-09-08,Western,2036.49,30.49,33.45,47.46,41.8,7.84,103.85,11.93
2023-09-09,Western,1500.62,34.64,28.8,47.7,51.22,8.37,118.42,5.49
2023-09-10,Western,1792.32,37.02,21.63,38.44,48.77,8.23,108.28,13.99
2023-09-11,Western,1565.79,32.06,39.42,31.66,43.53,10.66,93.86,7.07
2023-09-12,Western,2648.3,33.01,19.99,40.96,50.82,7.97,86.35,7.06
2023-09-13,Western,1766.1,35.76,26.38,48.15,56.45,7.87,106.03,7.62
2023-09-14,Western,1762.25,25.54,24.53,52.19,50.97,10.58,93.64,7.66
2023-09-15,Western,2312.22,31.56,36.46,32.86,58.09,7.79,112.48,8.75
2023-09-16,Western,2522.86,25.92,28.37,55.0,42.21,8.76,75.04,9.04
2023-09-17,Western,1512.02,37.67,30.31,56.86,48.97,8.24,76.17,8.38
2023-09-18,Western,2060.15,32.2,21.37,44.84,48.13,7.16,67.42,12.97
2023-09-19,Western,2410.63,22.6,20.51,40.07,55.14,8.41,91.94,16.19
2023-09-20,Western,1560.61,31.26,31.82,47.47,47.27,8.18,110.51,13.67
2023-09-21,Western,1956.12,29.34,22.07,57.59,49.23,8.55,65.09,16.02
2023-09-22,Western,1599.0,26.74,12.17,54.74,49.47,6.61,117.38,11.67
2023-09-23,Western,2312.09,30.94,26.74,53.73,45.67,7.41,89.34,7.4
2023-09-24,Western,1802.9,27.95,7.17,38.93,55.58,6.76,88.63,12.29
2023-09-25,Western,2550.95,22.9,11.89,32.93,45.99,7.63,82.87,2.68
2023-09-26,Western,1666.02,30.69,37.63,50.02,51.58,7.5,76.42,10.05
2023-09-27,Western,1748.78,30.62,24.53,33.17,54.0,7.24,91.71,10.66
2023-09-28,Western,1659.6,35.07,31.83,31.39,47.1,6.16,102.84,10.46
2023-09-29,Western,3459.79,27.67,26.25,34.35,43.98,8.77,85.4,13.97
2023-09-30,Western,2266.96,36.85,22.49,65.47,49.45,9.22,108.25,12.73
2023-10-01,Western,2684.22,39.45,23.26,38.74,49.12,7.1,76.07,13.8
2023-10-02,Western,2742.58,33.23,31.63,31.7,49.57,9.14,81.05,11.94
2023-10-03,Western,1635.53,33.79,23.42,61.69,50.51,9.43,77.06,16.06
2023-10-04,Western,2885.11,38.57,18.79,32.32,50.22,7.84,89.19,11.9
2023-10-05,Western,2118.46,31.08,35.79,43.54,57.34,6.43,72.3,10.28
2023-10-06,Western,3216.97,27.97,19.29,45.56,45.02,10.0,96.9,12.89
2023-10-07,Western,1652.81,28.8,25.87,54.49,47.7,8.0,80.62,11.69
2023-10-08,Western,1833.31,30.05,17.33,57.88,44.66,7.23,101.41,10.56
2023-10-09,Western,3060.93,19.88,42.71,49.85,58.16,7.9,78.38,11.32
2023-10-10,Western,1502.78,31.5,16.38,53.65,39.92,8.06,61.88,7.13
2023-10-11,Western,3954.52,25.15,31.22,38.0,43.69,7.42,74.91,4.28
2023-10-12,Western,1506.17,25.1,18.96,37.88,57.13,6.23,121.26,13.7
2023-10-13,Western,1933.01,29.21,27.21,41.43,50.51,8.12,78.39,7.03
2023-10-14,Western,1723.98,24.39,19.11,48.16,41.06,7.11,81.7,6.87
2023-10-15,Western,2070.92,34.06,12.35,40.95,48.06,9.62,78.28,8.67
2023-10-16,Western,2924.04,33.35,37.67,42.06,45.0,10.18,92.34,10.31
2023-10-17,Western,1934.47,29.82,25.32,49.9,48.16,8.27,80.21,10.58
2023-10-18,Western,2309.7,38.79,27.45,54.92,53.06,8.21,99.54,14.17
2023-10-19,Western,2467.29,39.73,8.93,52.94,50.51,7.64,103.28,11.79
2023-10-20,Western,1849.35,35.71,25.29,46.77,63.3,8.53,101.82,13.51
2023-10-21,Western,1968.85,27.18,37.87,54.66,54.12,6.47,94.53,8.97
2023-10-22,Western,1790.88,38.03,34.54,45.79,53.78,7.87,99.4,12.78
2023-10-23,Western,1934.1,23.93,40.11,48.92,51.29,7.47,92.29,9.9
2023-10-24,Western,2034.05,24.96,27.21,29.93,47.06,8.32,92.74,16.68
2023-10-25,Western,2371.23,34.82,21.95,72.48,53.84,6.15,81.18,4.13
2023-10-26,Western,2277.2,24.71,22.4,28.01,54.04,8.76,83.47,12.04
2023-10-27,Western,1660.12,35.89,20.7,34.15,65.12,6.97,92.33,5.4
